Energía (MWh),Porcentage de Generación Renovable,COD-CCAA,Año,Mes,Tipo de energía
433854.241,0.4629672390627674,16,2021,4,1
268819.16,0.2442867567482455,16,2021,5,1
224574.493,0.2166038570486817,16,2021,6,1
285640.415,0.2208728753444775,16,2021,7,1
45344.951,0.0462269445999477,16,2021,8,1
12898.343,0.0183613775013857,16,2021,9,1
11603.621,0.018778521893909,16,2021,10,1
51522.777,0.1074594016402359,16,2021,11,1
56232.97,0.1528460022064817,16,2021,12,1
10547.9,0.020848670575218,16,2021,1,2
11496.626,0.0241415607388596,16,2021,2,2
14030.015,0.0158204806001349,16,2021,3,2
9632.717,0.0102791029168779,16,2021,4,2
9627.248,0.0087486665397326,16,2021,5,2
7748.029,0.0074730346421177,16,2021,6,2
8760.473,0.0067740794344093,16,2021,7,2
5989.372,0.0061058698162994,16,2021,8,2
7568.856,0.0107746105270753,16,2021,9,2
8382.032,0.0135649183498363,16,2021,10,2
11813.139,0.0246382847033446,16,2021,11,2
19069.022,0.0518312260349657,16,2021,12,2
156722.305,0.3097727233604648,16,2021,1,3
206967.117,0.4346065729199299,16,2021,2,3
391489.913,0.4414506024238057,16,2021,3,3
373186.509,0.3982285094850614,16,2021,4,3
541538.905,0.4921181315924291,16,2021,5,3
522208.928,0.5036746002586204,16,2021,6,3
632236.957,0.4888803798707295,16,2021,7,3
616761.11,0.6287575801630549,16,2021,8,3
484801.652,0.6901371862779145,16,2021,9,3
442135.913,0.7155231045855402,16,2021,10,3
332474.741,0.693431891847608,16,2021,11,3
238224.95,0.6475157053475746,16,2021,12,3
28798.59,0.0569224505295621,16,2021,1,4
46361.373,0.0973534237102629,16,2021,2,4
146539.648,0.165240568761659,16,2021,3,4
104018.791,0.110998782376584,16,2021,4,4
255785.574,0.2324426141925611,16,2021,5,4
259402.748,0.2501959817218744,16,2021,6,4
341308.009,0.2639181200108844,16,2021,7,4
288415.742,0.2940256463654979,16,2021,8,4
173140.749,0.2464737255988365,16,2021,9,4
131223.949,0.2123640369934269,16,2021,10,4
62277.799,0.1298908056918377,16,2021,11,4
29775.827,0.0809332339967428,16,2021,12,4
20634.114,0.0407847861088458,16,2021,1,5
18521.234,0.0388924103097405,16,2021,2,5
24875.97,0.0280505616561735,16,2021,3,5
16424.247,0.0175263661587093,16,2021,4,5
24653.727,0.0224038309270315,16,2021,5,5
22864.02,0.0220525263287055,16,2021,6,5
25288.612,0.0195545453394991,16,2021,7,5
24409.182,0.0248839590551998,16,2021,8,5
24061.824,0.0342531000947876,16,2021,9,5
24574.312,0.0397694181772872,16,2021,10,5
21374.264,0.0445796161169735,16,2021,11,5
24603.288,0.066873832414235,16,2021,12,5
682471.103,0.4353367275235484,17,2019,1,1
831425.924,0.5713145557240196,17,2019,2,1
720905.331,0.4562819517931049,17,2019,3,1
649832.949,0.4664694332001207,17,2019,4,1
411861.408,0.3719254751399993,17,2019,5,1
196211.605,0.3497108120564223,17,2019,6,1
223655.948,0.2971521658599889,17,2019,7,1
100744.514,0.1729011424646769,17,2019,8,1
182363.938,0.1661549664021886,17,2019,9,1
336069.117,0.29724918033646,17,2019,10,1
1091922.758,0.4708742599958954,17,2019,11,1
1627770.822,0.612119998044475,17,2019,12,1
849921.958,0.5421507844356697,17,2019,1,2
587518.76,0.4037136799079732,17,2019,2,2
822102.355,0.5203324916362813,17,2019,3,2
708751.959,0.5087632523142578,17,2019,4,2
656796.125,0.5931102213410959,17,2019,5,2
326500.612,0.5819268139590361,17,2019,6,2
489352.054,0.6501594257360606,17,2019,7,2
442170.629,0.7588681892735599,17,2019,8,2
878082.577,0.8000363595996824,17,2019,9,2
761881.368,0.6738751069221895,17,2019,10,2
1190186.448,0.513248907812528,17,2019,11,2
993504.519,0.3736054093169248,17,2019,12,2
1002.144,0.0006392506401364,17,2019,1,3
1406.551,0.0009665119122123,17,2019,2,3
2013.269,0.0012742565067875,17,2019,3,3
1792.607,0.0012867866619065,17,2019,4,3
2603.223,0.0023508028000777,17,2019,5,3
2039.299,0.0036346724207054,17,2019,6,3
2419.486,0.0032145601831609,17,2019,7,3
2258.65,0.0038763715255784,17,2019,8,3
2138.623,0.001948536737082,17,2019,9,3
1286.176,0.0011376075409167,17,2019,10,3
588.352,0.0002537174086604,17,2019,11,3
744.803,0.0002800816950038,17,2019,12,3
22890.776,0.0146016373008463,17,2019,1,5
21542.722,0.0148030874347815,17,2019,2,5
19169.768,0.0121331037271258,17,2019,3,5
17499.156,0.0125614150426842,17,2019,4,5
22988.851,0.0207597487043448,17,2019,5,5
21695.717,0.0386685935840356,17,2019,6,5
22801.907,0.0302949065802982,17,2019,7,5
22584.78,0.0387607633336082,17,2019,8,5
22713.313,0.0206944958514626,17,2019,9,5
21127.785,0.0186872772768791,17,2019,10,5
20611.33,0.0088883070621751,17,2019,11,5
22259.48,0.0083706334269647,17,2019,12,5
11399.5825,0.0072716000997989,17,2019,1,7
13391.7795,0.0092021650210133,17,2019,2,7
15765.1095,0.0099781963367004,17,2019,3,7
15211.2845,0.0109191127810307,17,2019,4,7
13126.5625,0.011853752014482,17,2019,5,7
14620.936,0.0260591079798005,17,2019,6,7
14435.3125,0.0191789416404913,17,2019,7,7
14912.6145,0.0255935334025762,17,2019,8,7
12254.887,0.011165641409584,17,2019,9,7
10232.8415,0.0090508279235545,17,2019,10,7
15617.5235,0.0067348077207408,17,2019,11,7
14955.211,0.0056238775166315,17,2019,12,7
1309799.276,0.5345705467898102,17,2020,1,1
982090.81,0.4782379648978824,17,2020,2,1
1106496.575,0.5328242863461782,17,2020,3,1
563131.345,0.4630561558711465,17,2020,4,1
606170.337,0.4432501879598537,17,2020,5,1
391369.675,0.4437512734460047,17,2020,6,1
228817.559,0.213269032298224,17,2020,7,1
254144.11,0.3075532605525367,17,2020,8,1
404116.625,0.3977059522470735,17,2020,9,1
325871.002,0.2279218943858112,17,2020,10,1
657698.322,0.3922597176693728,17,2020,11,1
1088201.357,0.4372199110270524,17,2020,12,1
1098630.429,0.4483858556892757,17,2020,1,2
1019655.144,0.4965302556534637,17,2020,2,2
911904.272,0.439119970113266,17,2020,3,2
615784.069,0.5063518597740868,17,2020,4,2
705036.597,0.5155442044318075,17,2020,5,2
425126.168,0.4820257942192892,17,2020,6,2
807471.314,0.7526023199354007,17,2020,7,2
512267.317,0.6199218373302057,17,2020,8,2
563565.678,0.5546255975555512,17,2020,9,2
1039173.243,0.7268223704654979,17,2020,10,2
951289.905,0.5673615046216045,17,2020,11,2
1342333.955,0.5393258596843409,17,2020,12,2
916.054,0.0003738706354797,17,2020,1,3
1346.88,0.0006558753463558,17,2020,2,3
1950.177,0.000939091626446,17,2020,3,3
1638.742,0.0013475179062969,17,2020,4,3
2581.302,0.0018875265364249,17,2020,5,3
2286.214,0.0025922048607115,17,2020,6,3
3090.845,0.002880817036134,17,2020,7,3
2409.981,0.0029164457693694,17,2020,8,3
2194.621,0.0021598067998969,17,2020,9,3
1351.703,0.0009454130822201,17,2020,10,3
1104.741,0.0006588817064942,17,2020,11,3
595.133,0.0002391138327805,17,2020,12,3
24905.211,0.0101646049941667,17,2020,1,5
35247.648,0.0171641596431972,17,2020,2,5
40781.591,0.0196380383017784,17,2020,3,5
21904.429,0.0180117494423835,17,2020,4,5
39100.721,0.0285916365000483,17,2020,5,5
49823.483,0.0564919446780473,17,2020,6,5
19519.316,0.0181929466105494,17,2020,7,5
42882.77,0.0518947133381312,17,2020,8,5
40511.438,0.0398687879437978,17,2020,9,5
53383.105,0.0373374075788329,17,2020,10,5
51002.268,0.0304184070066362,17,2020,11,5
42839.07,0.0172119748366401,17,2020,12,5
15938.783,0.0065051218912676,17,2020,1,7
15220.469,0.0074117444591007,17,2020,2,7
15530.5615,0.0074786136123312,17,2020,3,7
13660.3195,0.0112327170060861,17,2020,4,7
14669.035,0.0107264445718657,17,2020,5,7
13351.76,0.0151387827959471,17,2020,6,7
14006.6595,0.0130548841196917,17,2020,7,7
14637.606,0.0177137430097568,17,2020,8,7
5730.765,0.0056398554536804,17,2020,9,7
9969.5145,0.0069729144876377,17,2020,10,7
15595.7225,0.0093014889958923,17,2020,11,7
14941.2815,0.0060031406191861,17,2020,12,7
1413430.997,0.5685277343203999,17,2021,1,1
1505956.673,0.530921212743563,17,2021,2,1
1083248.775,0.5449151087261367,17,2021,3,1
699410.082,0.499496703977747,17,2021,4,1
504451.519,0.3812934560631879,17,2021,5,1
481459.457,0.4180486183181276,17,2021,6,1
503801.955,0.4974831373607679,17,2021,7,1
262485.023,0.29609977998469,17,2021,8,1
157684.864,0.2138976268458005,17,2021,9,1
152085.826,0.1484130093348899,17,2021,10,1
215015.87,0.1853309359308125,17,2021,11,1
712698.558,0.3612423296553114,17,2021,12,1
1025512.482,0.4124943411784749,17,2021,1,2
1273594.165,0.4490023987728135,17,2021,2,2
848639.432,0.4268977348786449,17,2021,3,2
630268.028,0.4501176215651898,17,2021,4,2
761814.463,0.575823163446935,17,2021,5,2
630042.156,0.5470621647753285,17,2021,6,2
462023.114,0.4562282976569864,17,2021,7,2
550034.71,0.620474093163566,17,2021,8,2
517556.785,0.7020595716114021,17,2021,9,2
798279.259,0.7790011090041753,17,2021,10,2
871576.581,0.7512473544027595,17,2021,11,2
1190750.238,0.6035502460112128,17,2021,12,2
914.91,0.0003680064400109,17,2021,1,3
1031.683,0.000363717229949,17,2021,2,3
2160.924,0.0010870265109775,17,2021,3,3
2147.635,0.0015337734348634,17,2021,4,3
2634.633,0.0019914070712276,17,2021,5,3
2506.013,0.0021759574080549,17,2021,6,3
2577.361,0.0025450350552754,17,2021,7,3
2635.28,0.0029727632429453,17,2021,8,3
1884.868,0.0025568008361131,17,2021,9,3
1674.534,0.0016340946208464,17,2021,10,3
1341.015,0.0011558754479251,17,2021,11,3
819.778,0.0004155172073747,17,2021,12,3
32446.143,0.0130508897897232,17,2021,1,5
41794.285,0.0147344693747043,17,2021,2,5
38606.177,0.0194203673458624,17,2021,3,5
55329.653,0.0395146996261521,17,2021,4,5
47971.546,0.0362596520737886,17,2021,5,5
26578.995,0.0230783962688563,17,2021,6,5
28074.077,0.0277219644859611,17,2021,7,5
55375.859,0.0624674866358497,17,2021,8,5
45453.137,0.0616566352049937,17,2021,9,5
57427.209,0.0560403630604845,17,2021,10,5
58381.349,0.0503212625704019,17,2021,11,5
52218.432,0.0264677230154118,17,2021,12,5
13820.439,0.0055590282713909,17,2021,1,7
14120.657,0.0049782018789699,17,2021,2,7
15266.7695,0.0076797625383784,17,2021,3,7
13074.226,0.0093372013960475,17,2021,4,7
6128.5645,0.0046323213448608,17,2021,5,7
11096.3075,0.0096348632296323,17,2021,6,7
16225.0645,0.016021565441009,17,2021,7,7
15944.0285,0.0179858769729487,17,2021,8,7
14618.165,0.0198293655016903,17,2021,9,7
15280.441,0.0149114239796036,17,2021,10,7
13857.7645,0.011944571648101,17,2021,11,7
16422.865,0.0083241841106891,17,2021,12,7
805.427,0.0453392322271762,8743,2019,1,2
499.329,0.0297309694070135,8743,2019,2,2
702.388,0.0301716486426574,8743,2019,3,2
639.471,0.0257386673435096,8743,2019,4,2
653.721,0.0244625914927475,8743,2019,5,2
349.853,0.0128950491692099,8743,2019,6,2
230.366,0.0084508264203973,8743,2019,7,2
347.945,0.0137861712908554,8743,2019,8,2
513.735,0.0211711335250762,8743,2019,9,2
402.117,0.0163526555451621,8743,2019,10,2
495.183,0.0238528536689906,8743,2019,11,2
445.285,0.0295278041359349,8743,2019,12,2
7290.851,0.4104178114500015,8743,2019,1,3
9353.207,0.556907191800326,8743,2019,2,3
11382.342,0.4889377716512286,8743,2019,3,3
10659.026,0.429025122984185,8743,2019,4,3
12928.163,0.4837788142352067,8743,2019,5,3
13313.484,0.4907147596090053,8743,2019,6,3
12487.767,0.4581055854395422,8743,2019,7,3
12245.136,0.4851730657886182,8743,2019,8,3
10047.868,0.4140748733692291,8743,2019,9,3
9134.299,0.371459165351176,8743,2019,10,3
6297.325,0.3033407280360518,8743,2019,11,3
5905.565,0.3916106912023376,8743,2019,12,3
107.643,0.0060594578709553,8743,2019,1,5
82.346,0.004903032683441,8743,2019,2,5
111.343,0.0047828292550832,8743,2019,3,5
89.932,0.0036197573174334,8743,2019,4,5
54.2,0.0020281931571831,8743,2019,5,5
125.517,0.0046263656066168,8743,2019,6,5
98.985,0.0036312001476911,8743,2019,7,5
83.48,0.0033076192483312,8743,2019,8,5
12.656,0.0005215565727337,8743,2019,9,5
99.426,0.004043298667386,8743,2019,10,5
92.592,0.0044601358021563,8743,2019,11,5
181.247,0.0120188776092296,8743,2019,12,5
9560.5395,0.5381834984518669,8743,2019,1,7
6860.0295,0.4084588061092195,8743,2019,2,7
11083.6625,0.4761077504510306,8743,2019,3,7
13456.3305,0.5416164523548719,8743,2019,4,7
13087.209,0.4897304011148626,8743,2019,5,7
13341.946,0.491763825615168,8743,2019,6,7
14442.4645,0.5298123879923693,8743,2019,7,7
12562.136,0.4977331436721951,8743,2019,8,7
13691.565,0.564232436532961,8743,2019,9,7
14954.476,0.6081448804362758,8743,2019,10,7
13874.806,0.6683462824928014,8743,2019,11,7
8548.0965,0.5668426270524977,8743,2019,12,7
370.826,0.0235167223691068,8743,2020,1,2
339.276,0.0222438739623954,8743,2020,2,2
533.154,0.0262635135514575,8743,2020,3,2
241.702,0.0152011322076873,8743,2020,4,2
352.562,0.0189247399097612,8743,2020,5,2
220.432,0.0082114105945196,8743,2020,6,2
221.35,0.0093002288881495,8743,2020,7,2
208.655,0.0090133826626198,8743,2020,8,2
189.775,0.0075562677663373,8743,2020,9,2
327.893,0.0200928291365601,8743,2020,10,2
348.844,0.0174497574899689,8743,2020,11,2
286.454,0.0182824414265594,8743,2020,12,2
5934.386,0.376341755953236,8743,2020,1,3
8736.128,0.5727647406576168,8743,2020,2,3
9208.55,0.4536191751619123,8743,2020,3,3
10827.855,0.6809859057048302,8743,2020,4,3
12909.149,0.6929342563332247,8743,2020,5,3
12248.321,0.4562676599789395,8743,2020,6,3
12754.592,0.5358962049919183,8743,2020,7,3
12079.867,0.5218205352594194,8743,2020,8,3
10546.029,0.4199110472694469,8743,2020,9,3
9724.975,0.5959330056827031,8743,2020,10,3
6760.523,0.3381726125584991,8743,2020,11,3
6736.717,0.4299595535751183,8743,2020,12,3
201.474,0.0127769037839672,8743,2020,1,5
81.622,0.0053513643186038,8743,2020,2,5
26.787,0.001319545079851,8743,2020,3,5
15.416,0.000969543711321,8743,2020,4,5
2.383,0.0001279141121418,8743,2020,5,5
59.751,0.0022258111092452,8743,2020,6,5
52.531,0.0022071394792111,8743,2020,7,5
50.303,0.0021729658435109,8743,2020,8,5
2.81,0.0001118857195279,8743,2020,9,5
27.317,0.0016739479449802,8743,2020,10,5
69.146,0.0034587980054161,8743,2020,11,5
39.86,0.0025439969951987,8743,2020,12,5
9261.923,0.58736461789369,8743,2020,1,7
6095.533,0.3996400210613838,8743,2020,2,7
10531.687,0.5187977662067791,8743,2020,3,7
4815.29,0.3028434183761614,8743,2020,4,7
5365.594,0.2880130896448722,8743,2020,5,7
14316.092,0.5332951183172956,8743,2020,6,7
10772.0165,0.4525964266407209,8743,2020,7,7
10810.6415,0.4669931162344496,8743,2020,8,7
14376.298,0.5724207992446878,8743,2020,9,7
6238.7215,0.3823002172357566,8743,2020,10,7
12812.825,0.6409188319461159,8743,2020,11,7
8605.2265,0.5492140080031236,8743,2020,12,7
277.963,0.0172895329509743,8743,2021,1,2
159.483,0.0077898526036975,8743,2021,2,2
306.115,0.0128445922248456,8743,2021,3,2
294.669,0.0130066974324121,8743,2021,4,2
189.554,0.0066417200679357,8743,2021,5,2
94.217,0.0027037871558731,8743,2021,6,2
106.017,0.0030600875673944,8743,2021,7,2
201.281,0.0057475251363384,8743,2021,8,2
274.448,0.0091468286327584,8743,2021,9,2
269.748,0.0113630987928824,8743,2021,10,2
61.364,0.0026694271570015,8743,2021,11,2
101.25,0.0049751642258715,8743,2021,12,2
8589.705,0.5342868929916911,8743,2021,1,3
9513.097,0.4646615842107131,8743,2021,2,3
13295.219,0.5578676856574161,8743,2021,3,3
14715.46,0.6495407925460913,8743,2021,4,3
22208.132,0.7781434101932256,8743,2021,5,3
21169.705,0.6075164404791463,8743,2021,6,3
22969.893,0.6630057820319516,8743,2021,7,3
21414.781,0.6114933455551396,8743,2021,8,3
17676.382,0.5891201138327703,8743,2021,9,3
16811.54,0.7081838971206263,8743,2021,10,3
8817.892,0.3835916884868469,8743,2021,11,3
11153.282,0.5480435516785909,8743,2021,12,3
57.757,0.0035925340950033,8743,2021,1,5
76.888,0.0037555487857207,8743,2021,2,5
137.787,0.0057815455919664,8743,2021,3,5
105.74,0.0046673663890781,8743,2021,4,5
118.546,0.0041536941830481,8743,2021,5,5
100.444,0.0028824861445866,8743,2021,6,5
96.151,0.0027753141448309,8743,2021,7,5
84.413,0.0024103906445901,8743,2021,8,5
81.382,0.0027123069134814,8743,2021,9,5
243.059,0.0102388282007622,8743,2021,10,5
240.076,0.0104436704606008,8743,2021,11,5
230.462,0.0113243091142993,8743,2021,12,5
7151.5275,0.4448310399623312,8743,2021,1,7
10723.705,0.5237930143998685,8743,2021,2,7
10093.0875,0.4235061765257718,8743,2021,3,7
7539.3055,0.3327851436324183,8743,2021,4,7
6023.664,0.2110611755557903,8743,2021,5,7
13481.942,0.3868972862203937,8743,2021,6,7
11473.026,0.3311588162558229,8743,2021,7,7
13319.9895,0.3803487386639317,8743,2021,8,7
11972.5045,0.3990207506209898,8743,2021,9,7
6414.6,0.270214175885729,8743,2021,10,7
13868.3715,0.6032952138955509,8743,2021,11,7
8866.093,0.4356569749812382,8743,2021,12,7
8005.688,0.0440871871264097,20,2019,1,1
16722.568,0.1832225996578426,20,2019,2,1
15352.383,0.1184445349352243,20,2019,3,1
15571.498,0.1501340137751144,20,2019,4,1
16386.249,0.1112411038933421,20,2019,5,1
10306.085,0.1165622033942778,20,2019,6,1
13356.338,0.1622033969894713,20,2019,7,1
13845.794,0.21527242683159,20,2019,8,1
8761.225,0.0932266874091871,20,2019,9,1
6984.066,0.1024348327236948,20,2019,10,1
10643.731,0.0904599444350791,20,2019,11,1
16996.922,0.1602690299201219,20,2019,12,1
167080.341,0.9201085851473786,20,2019,1,2
63736.114,0.6983315301315338,20,2019,2,2
98768.905,0.7620078927672891,20,2019,3,2
75032.368,0.7234313982438594,20,2019,4,2
115167.173,0.7818338081397097,20,2019,5,2
62134.196,0.7027400600608208,20,2019,6,2
52807.43,0.6413093568224854,20,2019,7,2
34514.628,0.5366285047104954,20,2019,8,2
71583.71,0.7617099384800535,20,2019,9,2
50447.606,0.7399116906857505,20,2019,10,2
100897.291,0.8575154086015524,20,2019,11,2
82976.293,0.7824081316298215,20,2019,12,2
5848.36,0.0322068186647555,20,2019,1,3
10222.013,0.1119985755534834,20,2019,2,3
14660.418,0.1131059843912174,20,2019,3,3
12413.572,0.1196865831178461,20,2019,4,3
15144.664,0.1028123728288126,20,2019,5,3
15976.569,0.180695587637858,20,2019,6,3
15910.401,0.1932207083756552,20,2019,7,3
15599.067,0.2425320649287842,20,2019,8,3
13201.877,0.1404789011004212,20,2019,9,3
10043.998,0.1473146523825986,20,2019,10,3
5253.618,0.0446499439306697,20,2019,11,3
5280.323,0.0497897351576307,20,2019,12,3
653.245,0.0035974090614562,20,2019,1,5
588.439,0.00644729465714,20,2019,2,5
834.937,0.0064415879062691,20,2019,3,5
699.885,0.0067480048631798,20,2019,4,5
605.819,0.0041127151381356,20,2019,5,5
0.19,2.1489070432577247e-06,20,2019,6,5
268.977,0.0032665378123881,20,2019,7,5
358.056,0.0055670035291303,20,2019,8,5
430.838,0.004584473010338,20,2019,9,5
704.907,0.0103388242079558,20,2019,10,5
867.725,0.0073747030326986,20,2019,11,5
798.904,0.0075331032924258,20,2019,12,5
17105.815,0.1859709705807724,20,2020,1,1
13882.706,0.2046651823863681,20,2020,2,1
17098.413,0.1475976804710326,20,2020,3,1
17539.641,0.2008863967267079,20,2020,4,1
14973.754,0.1632182813756957,20,2020,5,1
10002.007,0.150607612903832,20,2020,6,1
10431.662,0.1181085578717851,20,2020,7,1
10207.538,0.1196219737042407,20,2020,8,1
6860.884,0.0771511902934177,20,2020,9,1
6778.669,0.0652123314834535,20,2020,10,1
5013.458,0.0702252197062063,20,2020,11,1
9688.281,0.0796974798393764,20,2020,12,1
68197.721,0.7414318678044118,20,2020,1,2
42804.9,0.631049354897399,20,2020,2,2
86194.651,0.7440532964439548,20,2020,3,2
57895.189,0.663089735190232,20,2020,4,2
59201.757,0.6453164004137881,20,2020,5,2
40136.793,0.6043693614036897,20,2020,6,2
58869.573,0.6665285329948168,20,2020,7,2
57839.586,0.6778211783836777,20,2020,8,2
66897.092,0.7522631595240897,20,2020,9,2
85786.61,0.8252866231057678,20,2020,10,2
59266.503,0.830166163632674,20,2020,11,2
107535.594,0.8846064471943336,20,2020,12,2
6043.202,0.0657004732809085,20,2020,1,3
10346.725,0.152536138071828,20,2020,2,3
11976.377,0.1033830137128296,20,2020,3,3
11432.086,0.1309348671167125,20,2020,4,3
17245.595,0.1879820102027381,20,2020,5,3
15606.519,0.2349988929550139,20,2020,6,3
18391.384,0.2082295075805008,20,2020,7,3
16649.497,0.1951151876508159,20,2020,8,3
14600.775,0.1641868847303607,20,2020,9,3
10674.666,0.1026927052592701,20,2020,10,3
6452.337,0.0903800896394234,20,2020,11,3
3536.516,0.0290919939885756,20,2020,12,3
634.365,0.006896688333907,20,2020,1,5
796.972,0.0117493246444049,20,2020,2,5
575.286,0.0049660093721831,20,2020,3,5
444.327,0.0050890009663474,20,2020,4,5
319.561,0.003483308007778,20,2020,5,5
665.713,0.0100241327374644,20,2020,6,5
630.041,0.007133401552897,20,2020,7,5
635.009,0.0074416602612653,20,2020,8,5
569.028,0.0063987654521316,20,2020,9,5
707.711,0.0068083401515085,20,2020,10,5
658.835,0.009228527021696,20,2020,11,5
802.813,0.0066040789777143,20,2020,12,5
15402.108,0.1042379755922421,20,2021,1,1
20891.095,0.1911630459273008,20,2021,2,1
17755.933,0.1289102793122252,20,2021,3,1
12484.9,0.1194756724338008,20,2021,4,1
12626.526,0.1823877063384425,20,2021,5,1
10694.393,0.1592942057350122,20,2021,6,1
12821.849,0.1465480135726866,20,2021,7,1
14016.445,0.1688789720088858,20,2021,8,1
6190.632,0.1055501791271362,20,2021,9,1
2813.361,0.0387712777114293,20,2021,10,1
5796.517,0.0359998365867467,20,2021,11,1
9853.422,0.0979188139628772,20,2021,12,1
126564.559,0.8565602456420176,20,2021,1,2
80023.713,0.7322534660577698,20,2021,2,2
106078.27,0.7701414177817432,20,2021,3,2
78024.301,0.7466624344730259,20,2021,4,2
39047.666,0.564035922438966,20,2021,5,2
38798.185,0.5779033988684599,20,2021,6,2
55639.61,0.635935918560497,20,2021,7,2
49533.029,0.596805182627002,20,2021,8,2
39129.84,0.6671631622128698,20,2021,9,2
56766.639,0.7823081095577334,20,2021,10,2
147507.567,0.916110192950112,20,2021,11,2
85890.104,0.8535366814522083,20,2021,12,2
5153.449,0.0348773746475394,20,2021,1,3
7717.789,0.0706212887866441,20,2021,2,3
13143.273,0.0954217947041604,20,2021,3,3
13292.921,0.1272081214174236,20,2021,4,3
16882.492,0.2438643054437226,20,2021,5,3
16963.17,0.2526683554548619,20,2021,6,3
18335.209,0.2095632585744884,20,2021,7,3
18802.174,0.2265404542059131,20,2021,8,3
12635.07,0.2154277465990396,20,2021,9,3
12394.702,0.1708129292303434,20,2021,10,3
7276.071,0.0451887516233571,20,2021,11,3
4184.007,0.0415787533561818,20,2021,12,3
638.97,0.0043244041182008,20,2021,1,5
651.574,0.0059621992282853,20,2021,2,5
761.214,0.0055265082018712,20,2021,3,5
695.302,0.0066537716757496,20,2021,4,5
672.357,0.0097120657788687,20,2021,5,5
680.36,0.0101340399416659,20,2021,6,5
695.811,0.0079528092923278,20,2021,7,5
645.334,0.0077753911581989,20,2021,8,5
695.538,0.0118589120609543,20,2021,9,5
588.318,0.0081076835004937,20,2021,10,5
434.937,0.0027012188397842,20,2021,11,5
700.953,0.0069657512287325,20,2021,12,5
5.053,0.0091130921571138,8745,2019,1,3
5.526,0.0111586093537658,8745,2019,2,3
6.561,0.0120386425563537,8745,2019,3,3
7.925,0.0169252438142772,8745,2019,4,3
8.683,0.0162444202483714,8745,2019,5,3
8.663,0.0187408802351101,8745,2019,6,3
8.167,0.0188056663381566,8745,2019,7,3
8.012,0.0199980531101565,8745,2019,8,3
6.704,0.0178086631283105,8745,2019,9,3
6.582,0.0206698708839651,8745,2019,10,3
4.882,0.01042848201717,8745,2019,11,3
3.615,0.008612823219123,8745,2019,12,3
549.424,0.990886907842886,8745,2019,1,7
489.697,0.988841390646234,8745,2019,2,7
538.434,0.9879613574436462,8745,2019,3,7
460.3105,0.9830747561857228,8745,2019,4,7
525.839,0.9837555797516284,8745,2019,5,7
453.5885,0.98125911976489,8745,2019,6,7
426.117,0.9811943336618436,8745,2019,7,7
392.627,0.9800019468898434,8745,2019,8,7
369.742,0.9821913368716894,8745,2019,9,7
311.8525,0.9793301291160348,8745,2019,10,7
463.259,0.98957151798283,8745,2019,11,7
416.108,0.9913871767808768,8745,2019,12,7
4.709,0.0431270549231149,8745,2020,1,3
5.41,0.0135336784713197,8745,2020,2,3
6.338,0.0115007707403553,8745,2020,3,3
5.699,0.0116872117417616,8745,2020,4,3
8.014,0.0159601692805576,8745,2020,5,3
8.75,0.0159690037075464,8745,2020,6,3
7.909,0.0143702543547739,8745,2020,7,3
8.19,0.015613978228128,8745,2020,8,3
6.833,0.0131456302274465,8745,2020,9,3
6.295,0.0108079894993385,8745,2020,10,3
4.727,0.0090224731539909,8745,2020,11,3
3.833,0.0126293661593613,8745,2020,12,3
104.48,0.956872945076885,8745,2020,1,7
394.3335,0.9864663215286802,8745,2020,2,7
544.7555,0.9884992292596448,8745,2020,3,7
481.928,0.9883127882582384,8745,2020,4,7
494.111,0.9840398307194425,8745,2020,5,7
539.1865,0.9840309962924536,8745,2020,6,7
542.464,0.985629745645226,8745,2020,7,7
516.34,0.9843860217718718,8745,2020,8,7
512.9595,0.9868543697725536,8745,2020,9,7
576.1445,0.9891920105006616,8745,2020,10,7
519.187,0.9909775268460091,8745,2020,11,7
299.666,0.9873706338406386,8745,2020,12,7
4.598,0.0071473594952391,8745,2021,1,3
4.886,0.0084419825354974,8745,2021,2,3
5.995,0.0109382939728084,8745,2021,3,3
6.145,0.0122467444984315,8745,2021,4,3
7.292,0.0128089149485939,8745,2021,5,3
7.16,0.014436095076606,8745,2021,6,3
6.727,0.0138310482051197,8745,2021,8,3
6.098,0.012981386888118,8745,2021,9,3
6.029,0.011600901287471,8745,2021,10,3
2.005,0.0041580127809639,8745,2021,11,3
3.66,1.0,8745,2021,12,3
638.7165,0.992852640504761,8745,2021,1,7
573.888,0.9915580174645026,8745,2021,2,7
542.0795,0.9890617060271916,8745,2021,3,7
495.621,0.9877532555015685,8745,2021,4,7
561.999,0.987191085051406,8745,2021,5,7
488.819,0.985563904923394,8745,2021,6,7
373.528,1.0,8745,2021,7,7
479.6425,0.9861689517948804,8745,2021,8,7
463.6515,0.987018613111882,8745,2021,9,7
513.672,0.988399098712529,8745,2021,10,7
480.1965,0.995841987219036,8745,2021,11,7
536.5155,1.0,8745,2021,12,7
40370.228,0.3806531045392598,10,2019,1,1
57339.018,0.4947221863236679,10,2019,2,1
26311.523,0.2703270140816708,10,2019,3,1
25020.153,0.2848002003924823,10,2019,4,1
22958.569,0.3630339809047246,10,2019,5,1
16793.131,0.2407146703037094,10,2019,6,1
20218.794,0.2602015683780693,10,2019,7,1
20288.618,0.2664028507913341,10,2019,8,1
15939.702,0.2082826163085462,10,2019,9,1
16986.119,0.2013417414000602,10,2019,10,1
